##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	SRR077485_1.filt.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	22311940
Sequences flagged as poor quality	0
Sequence length	100
%GC	44
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
14	40-41	-0.014864012872635612
14	42-43	-0.026552586171881387
14	44-45	-0.02512188989705777
14	46-47	-0.06338384001635688
14	48-49	-0.05811133645188704
14	50-51	-0.0901833436859576
14	52-53	-0.16597855610962142
14	54-55	-0.19962884902928124
14	56-57	-0.12659407071333106
14	58-59	-0.11884597466980296
14	60-61	-0.05042799349732974
14	62-63	-0.00741428120173282
14	64-65	0.00811444786480564
14	66-67	0.3222400860747783
14	68-69	0.03377868069841128
14	70-71	-0.01180655672526143
14	72-73	-0.0010961504469264582
14	74-75	-0.03957147352604551
14	76-77	-0.10003108113571813
14	78-79	-0.12693017729235123
14	80-81	-0.08827390344855246
14	82-83	-0.09081655685659484
14	84-85	-0.08984774932137896
14	86-87	-0.12563391273650382
14	88-89	-0.08711468503290831
14	90-91	-0.07859239092664438
14	92-93	-0.0662137236135365
14	94-95	-0.07143678626534467
14	96-97	0.004315112541220856
14	98-99	0.021354419329270513
14	100	-0.04320291479108107
15	1	-0.016443354591686443
15	2	0.1358203150762236
15	3	0.0048105762170251865
15	4	0.005160577625161977
15	5	0.018796844378293542
15	6	-0.005351802491254887
15	7	-0.010341708742380717
15	8	-0.03816510314840116
15	9	-0.02453688746837912
15	10-11	-0.03078816242738469
15	12-13	-0.021665998809446307
15	14-15	-0.022220597951282173
15	16-17	-0.034817339737827524
15	18-19	-0.06289160648476866
15	20-21	-0.0270283366276729
15	22-23	-0.030095281265040796
15	24-25	-0.02783302889959316
15	26-27	-0.002850382193408052
15	28-29	-6.928598613669124E-4
15	30-31	0.07603394089168347
15	32-33	-0.004895583551338234
15	34-35	-0.014941024375211498
15	36-37	0.23903798760228767
15	38-39	0.04363775780282708
15	40-41	0.010775734045701313
15	42-43	0.015733377217642897
15	44-45	-0.006981123079150109
15	46-47	-0.0020058574481964797
15	48-49	-0.007245380715382055
15	50-51	-0.0270245537810041
15	52-53	-0.034450142221118085
15	54-55	-0.01678229859537339
15	56-57	-0.07614018109073584
15	58-59	-0.08083661701714817
15	60-61	-0.044567148568056325
15	62-63	-0.0023680872171496503
15	64-65	0.021324501362322223
15	66-67	0.3790772666108566
15	68-69	0.09122884460510505
15	70-71	0.09210062848138989
15	72-73	0.08289581647524358
15	74-75	0.06260017030859188
15	76-77	0.018821917214616235
15	78-79	-0.009211590593643848
15	80-81	-0.042821355202420364
15	82-83	-0.050838433273519
15	84-85	-0.04470296761797243
15	86-87	-0.003074036905687194
15	88-89	-0.0020744688131628664
15	90-91	7.096026851485249E-4
15	92-93	0.015209287600846721
15	94-95	-0.030989834377272985
15	96-97	0.05030147066916868
15	98-99	0.05698186175214204
15	100	0.008146249423852225
16	1	0.007194382586405368
16	2	0.11143253853875024
16	3	-0.015972296397727348
16	4	0.00521253128263055
16	5	0.01421703955735154
16	6	-0.011863387777779622
16	7	-0.02929824100498024
16	8	-0.0055610805382713124
16	9	-0.009785617977982497
16	10-11	-0.011018165793487356
16	12-13	-0.030362534972525168
16	14-15	-0.04407112767015775
16	16-17	-0.06555738358139962
16	18-19	-0.05501930533952759
16	20-21	-0.07304548195870098
16	22-23	-0.0929172259151585
16	24-25	-0.08030420703946817
16	26-27	-0.05045947972142528
16	28-29	-0.050089277071357685
16	30-31	0.041253278731112175
16	32-33	-0.020226636808594378
16	34-35	-0.02083407620156663
16	36-37	0.2166472148433698
16	38-39	0.04349043807631148
16	40-41	0.005479870091946282
16	42-43	-0.007238681998067875
16	44-45	-0.014108726394034932
16	46-47	-0.03865502697372847
16	48-49	-0.02217723987100584
16	50-51	1.7143002855846134E-4
16	52-53	-0.004435207864318613
16	54-55	0.003411626307254778
16	56-57	-0.08004314315456895
16	58-59	-0.039588637337949706
16	60-61	-0.016401168815455947
16	62-63	-0.013371887470761123
16	64-65	-0.0023370763066026257
16	66-67	0.3370465059016041
16	68-69	0.12183660793878204
16	70-71	0.05464530685451763
16	72-73	0.03694355642038971
16	74-75	0.03665633643025501
16	76-77	-0.04651050365472287
16	78-79	-0.07339250480704607
16	80-81	-0.0458354008891817
16	82-83	-0.06589361975355246
16	84-85	-0.054180149841769776
16	86-87	-0.08150777506833862
16	88-89	-0.019982946000929758
16	90-91	0.012483413841380298
16	92-93	-0.061910203131681385
16	94-95	-0.0884540557059097
16	96-97	-0.020306716702272354
16	98-99	-0.03928831206915362
16	100	-0.02591513883278651
17	1	0.0018420472389664155
17	2	0.15871164600169152
17	3	0.005206650428114301
17	4	0.03253838704146261
17	5	-0.004458163745084676
17	6	-0.023753811059954444
17	7	0.016503850303763556
17	8	-0.032350588681488546
17	9	-0.00806485643132504
17	10-11	-0.026230849440153747
17	12-13	-0.02111190612156122
17	14-15	-0.0017069516798571271
17	16-17	-0.01498562012363891
17	18-19	-0.00880721412659824
17	20-21	-0.017205666271713937
17	22-23	-0.04823843901613145
17	24-25	-0.045872168685932024
17	26-27	-0.02835218576714027
17	28-29	-0.07639762762071456
17	30-31	0.031267869149871785
17	32-33	-0.02738751464450928
17	34-35	-0.0845106853129991
17	36-37	0.18779044483557072
17	38-39	-0.023181098330496752
17	40-41	-0.01318277952839253
17	42-43	-0.03258876906267716
17	44-45	-0.02867494214134325
17	46-47	-0.06246757110437784
17	48-49	-0.04462005413814296
17	50-51	-0.08128769519073131
17	52-53	-0.060582146209270604
17	54-55	-0.06323126642878663
17	56-57	-0.11485533377550894
17	58-59	-0.07408355267887856
17	60-61	-0.04271562165828158
17	62-63	0.01253839288327896
17	64-65	0.025987819726395855
17	66-67	0.3598864928871137
17	68-69	0.06332221749657663
17	70-71	0.0313284050183853
17	72-73	0.0039917791568271355
17	74-75	0.001736781178372837
17	76-77	-0.06062355539227582
17	78-79	-0.06857897448530537
17	80-81	-0.14127787387319302
17	82-83	-0.14139974328685412
17	84-85	-0.13549412156549323
17	86-87	-0.1569700486752481
17	88-89	-0.13267963453311182
17	90-91	-0.14671037461980063
17	92-93	-0.17125589142126074
17	94-95	-0.19506537501059995
17	96-97	-0.1606142999459479
17	98-99	-0.1599168688575574
17	100	-0.16028631615480293
18	1	-0.005045655523765902
18	2	0.15402557915940207
18	3	-0.019449477953209282
18	4	0.003947851092370058
18	5	0.031093824984502305
18	6	-0.016768813218703826
18	7	-0.019577041360150815
18	8	-0.0030097007490752503
18	9	0.00235262101614353
18	10-11	-0.029254576675953103
18	12-13	-0.0035874962172002256
18	14-15	-0.032108203404824565
18	16-17	-0.023411743447873334
18	18-19	-0.02736788585117722
18	20-21	-0.019099056469762843
18	22-23	-0.026216238458772523
18	24-25	-0.03163678045242335
18	26-27	-0.025059513077934525
18	28-29	-8.299775978102275E-4
18	30-31	0.07023159632961296
18	32-33	0.007254111593461232
18	34-35	0.003861106767821809
18	36-37	0.22248638722645353
18	38-39	0.039291294125334275
18	40-41	0.04042349490776331
18	42-43	-0.0012138521026230364
18	44-45	0.035540235314925894
18	46-47	-0.011464136941597758
18	48-49	0.009437926719584766
18	50-51	-0.01663594327764173
18	52-53	-0.016285363269403774
18	54-55	8.847434546908062E-4
18	56-57	-0.08368097131585728
18	58-59	-0.11324234954003742
18	60-61	0.0043085631902428645
18	62-63	0.035563273354441094
18	64-65	0.039337925836157694
18	66-67	0.388834186043546
18	68-69	0.14129961563121896
18	70-71	0.08666974508008707
18	72-73	0.06783182760653261
18	74-75	0.05705898725068437
18	76-77	-0.02692598272359703
18	78-79	-0.0426430909332538
18	80-81	-0.08868946244641052
18	82-83	-0.04977750706282791
18	84-85	-0.07853032395232162
18	86-87	-0.05954685699436624
18	88-89	-0.0676295098100681
18	90-91	-0.059460011755291475
18	92-93	-0.054527879447071825
18	94-95	-0.0995333127154936
18	96-97	0.008508822624278878
18	98-99	-0.03383684387519992
18	100	0.020567532497501873
19	1	0.008351008581328756
19	2	0.16476037573349345
19	3	0.0031498741574580436
19	4	-0.0020195519709034215
19	5	0.020966224268676115
19	6	-0.009599305815562786
19	7	-0.01148231761401064
19	8	-0.03597718921115245
19	9	-0.015525038490920906
19	10-11	-0.01953863093497432
19	12-13	-0.02076818346173326
19	14-15	-0.03257715165099029
19	16-17	-0.04866993094048411
19	18-19	-0.05522691904901933
19	20-21	-0.028682859288274187
19	22-23	-0.02215395540384435
19	24-25	0.002576857204715566
19	26-27	-0.026673283535131986
19	28-29	-0.013160899109358581
19	30-31	0.08422724706625928
19	32-33	-0.014432797641838135
19	34-35	-0.0029174066155306377
19	36-37	0.26635242781129875
19	38-39	0.0741855259830686
19	40-41	0.03476825138147177
19	42-43	0.003793061684724819
19	44-45	0.009663357096705738
19	46-47	-0.019463311082802193
19	48-49	-0.03358063864860128
19	50-51	-0.0020059062307424824
19	52-53	0.022660082976017293
19	54-55	0.011218801904810505
19	56-57	-0.021334188335899285
19	58-59	-0.11124262007403019
19	60-61	-0.1276335953615515
19	62-63	-0.04977940889253318
19	64-65	-0.0032861467715790127
19	66-67	0.33364107838661994
19	68-69	0.05816283923677901
19	70-71	0.03287502362177719
19	72-73	0.021706113101913616
19	74-75	0.037538745602695656
19	76-77	-0.042849148473074194
19	78-79	-0.015650377681900807
19	80-81	-0.03482129807583334
19	82-83	-0.08975771004043054
19	84-85	-0.05612611020276859
19	86-87	-0.12917759324621159
19	88-89	-0.12078289065389924
19	90-91	-0.1523161922398799
19	92-93	-0.1308836214706517
19	94-95	-0.11701598640709676
19	96-97	-0.07326109523629754
19	98-99	-0.1187461043005058
19	100	-0.060467638679462254
20	1	0.011137988149712896
20	2	0.18814675339552878
20	3	0.018659519061166918
20	4	0.0328861835094969
20	5	0.01833533098120199
20	6	-0.012627487438599871
20	7	0.013279586185625192
20	8	-0.029497158391308176
20	9	-0.004469148648198029
20	10-11	-0.0012765781679888732
20	12-13	-0.037924918362051585
20	14-15	-0.055259814930195716
20	16-17	-0.051858396115484595
20	18-19	-0.023717504174285864
20	20-21	-0.029824554907477818
20	22-23	-0.02650442475936643
20	24-25	-0.01747980048180864
20	26-27	0.0029270423785447974
20	28-29	0.01370915038938847
20	30-31	0.08572539919346411
20	32-33	0.003969524808859148
20	34-35	-0.0014150993162687087
20	36-37	0.23652563028576878
20	38-39	0.05745903452152845
20	40-41	0.05121896908325141
20	42-43	0.03186725226078835
20	44-45	0.03343610261170227
20	46-47	-0.0033393827183090252
20	48-49	0.0020399421922547845
20	50-51	-0.01853471759177694
20	52-53	-0.029914004015438422
20	54-55	0.007687789733950012
20	56-57	-0.029885831335974444
20	58-59	-0.03367564465745687
20	60-61	-0.054030952992071946
20	62-63	-0.013266922684692872
20	64-65	0.04199222007655834
20	66-67	0.34750098526614437
20	68-69	0.1072025250872386
20	70-71	0.05524022670381612
20	72-73	0.04355575068628781
20	74-75	0.06317242723374505
20	76-77	-0.021122115828788424
20	78-79	-0.029339168934768622
20	80-81	-0.03299207093236589
20	82-83	-0.06569839658010324
20	84-85	-0.05251447422227784
20	86-87	-0.059376773334349764
20	88-89	-0.09284001109271856
20	90-91	-0.10938462615553135
20	92-93	-0.10616670888051516
20	94-95	-0.18180833368316485
20	96-97	-0.10499065845193911
20	98-99	-0.14445010390409863
20	100	-0.16499898642151578
21	1	0.01140121511549097
21	2	0.13817878252550742
21	3	-0.0024137672264288312
21	4	0.03332935435890505
21	5	0.033658130038475065
21	6	-0.0057299539895012686
21	7	0.0382470344884851
21	8	0.0039038883474376007
21	9	0.007515412288618961
21	10-11	0.01743619457111123
21	12-13	-0.008551877212120473
21	14-15	-0.0028317009637746082
21	16-17	-0.012940225105069203
21	18-19	-0.002456523060935467
21	20-21	-0.01566500871270904
21	22-23	-5.488669214628317E-4
21	24-25	-0.03023778200315519
21	26-27	0.0024010813549466548
21	28-29	0.0016887427576293135
21	30-31	0.09490573056771012
21	32-33	0.013888020432339943
21	34-35	0.03445165939000816
21	36-37	0.2481579795432225
21	38-39	0.03140201108894303
21	40-41	0.04193998550293543
21	42-43	0.02131733591107121
21	44-45	0.00902608093731061
21	46-47	0.032041163964905195
21	48-49	0.005583152338715536
21	50-51	0.037118584857559256
21	52-53	0.030912875754687263
21	54-55	0.020940121202642104
21	56-57	0.0019951268476887662
21	58-59	0.0029058418670402375
21	60-61	0.011034583426791755
21	62-63	-0.0440291676761575
21	64-65	0.06973964658865128
21	66-67	0.35983999221001284
21	68-69	0.08705463180121598
21	70-71	0.04505331657621525
21	72-73	0.032849980799106504
21	74-75	0.018276682489670293
21	76-77	-0.05192513800698606
21	78-79	-0.03961823589985869
21	80-81	-0.08381583591972941
21	82-83	-0.09940751502116285
21	84-85	-0.09205434056033113
21	86-87	-0.12263881325351633
21	88-89	-0.1007479140256109
21	90-91	-0.11720496095556143
21	92-93	-0.16551620230674047
21	94-95	-0.18229603572881103
21	96-97	-0.21411982908870186
21	98-99	-0.4951093167292626
21	100	-0.6399784198728398
22	1	0.033247928622294864
22	2	0.1943478589362968
22	3	0.03887899127663985
22	4	0.04688881086336494
22	5	0.036557183545980365
22	6	0.006521693972317166
22	7	0.013607342889876861
22	8	0.006371861919639343
22	9	0.009105212890034409
22	10-11	0.017770348621318988
22	12-13	0.006759336252422088
22	14-15	0.005833097856637437
22	16-17	-0.015472415985591681
22	18-19	-0.017754560973955336
22	20-21	0.004089680828307962
22	22-23	-0.029999755880538714
22	24-25	-0.01607821523576547
22	26-27	0.009766567219244848
22	28-29	-0.001902803408185605
22	30-31	0.07635538992993673
22	32-33	-0.013429287836480341
22	34-35	-0.006648873673356093
22	36-37	0.27141772972429834
22	38-39	0.07413675608623294
22	40-41	0.01781790485713941
22	42-43	-0.02941925077470131
22	44-45	0.008950030084434957
22	46-47	-0.03883841856811898
22	48-49	-0.014293807685220372
22	50-51	-0.0030880521448466425
22	52-53	0.03586459716750312
22	54-55	0.02667078668071099
22	56-57	0.025301943942878324
22	58-59	0.00909725928206484
22	60-61	0.008208356543541129
22	62-63	-0.03381985530324272
22	64-65	0.06554106403915938
22	66-67	0.3765606428131747
22	68-69	0.1078424563132856
22	70-71	0.05084570300216029
22	72-73	0.0672798464228137
22	74-75	0.05120050353199446
22	76-77	-0.03103980758985614
22	78-79	-0.07669228743529288
22	80-81	-0.11071146967502443
22	82-83	-0.1603698422923543
22	84-85	-0.14252578988510578
22	86-87	-0.16711422090746453
22	88-89	-0.17031819816079263
22	90-91	-0.2029624990997121
22	92-93	-0.22709195755414413
22	94-95	-0.29805753461322126
22	96-97	-0.4355626201047329
22	98-99	-1.1198717189435783
22	100	-1.221443588513985
23	1	0.021203310781615414
23	2	0.16411409907850327
23	3	0.07437110831932614
23	4	0.050115072741967026
23	5	0.043040363232478285
23	6	0.02229100437558884
23	7	0.035473756134187795
23	8	0.05817890797862191
23	9	0.051914945797477685
23	10-11	0.018632780750600375
23	12-13	0.00491180842683292
23	14-15	-0.004056235946471531
23	16-17	-0.022940701330874447
23	18-19	-0.01159205027781951
23	20-21	-0.0058937456142302835
23	22-23	-0.028118066761031457
23	24-25	-0.03587751795426897
23	26-27	0.0121140983751431
23	28-29	-0.00676877608382398
23	30-31	0.08913916577606784
23	32-33	-0.029602641679971953
23	34-35	-0.015471147730757195
23	36-37	0.2577914523725582
23	38-39	0.071919875548204
23	40-41	0.040033280493602774
23	42-43	0.00389731145970984
23	44-45	-0.02986465883643774
23	46-47	-0.0508652647937069
23	48-49	-0.06419101639028213
23	50-51	-0.05608342819461143
23	52-53	-0.036840731094876844
23	54-55	-0.04629978653051836
23	56-57	-0.022445326298907275
23	58-59	-0.016653754057216474
23	60-61	-0.0030656062456770883
23	62-63	-6.091613423819808E-4
23	64-65	0.0353965564858143
23	66-67	0.32091514279903066
23	68-69	0.02018864225171768
23	70-71	-6.756252415485164E-4
23	72-73	-0.016165136260433144
23	74-75	-0.06877972752091921
23	76-77	-0.11375446328164429
23	78-79	-0.1200663513122322
23	80-81	-0.14728071709273394
23	82-83	-0.24067029658647243
23	84-85	-0.22657611046869874
23	86-87	-0.2532341454796452
23	88-89	-0.22840175398444273
23	90-91	-0.23469498094397778
23	92-93	-0.27865715622591125
23	94-95	-0.32084312903624124
23	96-97	-0.40046152413675884
23	98-99	-0.9552521097830535
23	100	-0.998263624204661
24	1	0.020425739408757693
24	2	0.14936789425774322
24	3	0.06040714640333533
24	4	0.03520425609396938
24	5	0.03553752777741437
24	6	0.01577880363565498
24	7	0.03051146681985273
24	8	0.033334956751460254
24	9	0.024096197712331957
24	10-11	0.008762807044732313
24	12-13	0.0038239922083036504
24	14-15	-0.004406636359838956
24	16-17	-0.0033415690650784313
24	18-19	-1.2947774475691176E-4
24	20-21	-0.024237349687467713
24	22-23	-0.03019713999729845
24	24-25	-0.024551307835700698
24	26-27	-0.014849500786731085
24	28-29	-0.010686649813905547
24	30-31	0.0965265569931617
24	32-33	0.019178017450450113
24	34-35	0.008458047076153719
24	36-37	0.23915672434068114
24	38-39	0.06852591241772643
24	40-41	0.016039012440536737
24	42-43	0.023617711749757575
24	44-45	-0.006924548671257469
24	46-47	-0.10289153607979529
24	48-49	-0.07825488202838216
24	50-51	-0.05190077607046106
24	52-53	-0.035588902619210216
24	54-55	-0.008206404653414268
24	56-57	-0.008260246626264234
24	58-59	-0.013990958131721243
24	60-61	0.015524212281214034
24	62-63	0.01261325455455875
24	64-65	0.0415936632503886
24	66-67	0.3283272002161297
24	68-69	0.0700137439612547
24	70-71	0.03305020107259793
24	72-73	0.01843320946032634
24	74-75	0.03793079310426606
24	76-77	-0.039153234225473454
24	78-79	-0.057614076097166844
24	80-81	-0.07147560527745611
24	82-83	-0.08606154761419305
24	84-85	-0.1422364764019548
24	86-87	-0.23052596664453517
24	88-89	-0.20916670284395167
24	90-91	-0.2123956094582411
24	92-93	-0.2075711583244626
24	94-95	-0.24722129488710465
24	96-97	-0.1627627773064546
24	98-99	-0.22230282051231143
24	100	-0.21482201116447186
25	1	0.04402616969754547
25	2	0.20669084486766565
25	3	0.03049904611732046
25	4	0.029523107368163437
25	5	0.010623888514146529
25	6	0.04439540182733026
25	7	0.04606123909234583
25	8	0.009656164052621818
25	9	0.016722954723917383
25	10-11	0.034505531717528015
25	12-13	0.026741222786121455
25	14-15	0.0034836914323790324
25	16-17	-0.00247038719933812
25	18-19	-0.006341815019041519
25	20-21	2.846520656873963E-5
25	22-23	0.010792918251596006
25	24-25	0.0034554215262474486
25	26-27	0.003567446799806362
25	28-29	0.024046033679965717
25	30-31	0.11368411606766671
25	32-33	0.00805965607590764
25	34-35	0.02987738264859985
25	36-37	0.2798375168216509
25	38-39	0.06609401732461606
25	40-41	0.04155053306648426
25	42-43	0.06641524864314619
25	44-45	0.03632142430155483
25	46-47	-0.009570032900683145
25	48-49	-0.03067746721814757
25	50-51	-0.03716335085467648
25	52-53	-0.03536571694496615
25	54-55	0.0052393409183508766
25	56-57	-0.02534986431140851
25	58-59	-0.08201516010032606
25	60-61	-0.07816744188728819
25	62-63	-0.038968375170512104
25	64-65	-0.012361304538096363
25	66-67	0.2952743428747837
25	68-69	0.03788139865942952
25	70-71	0.005963256369241776
25	72-73	-0.0035135574802964697
25	74-75	-0.059512608926283406
25	76-77	-0.2980999883366948
25	78-79	-0.30517830641186094
25	80-81	-0.3517110241245973
25	82-83	-0.3641785181447261
25	84-85	-0.34404933021981066
25	86-87	-0.35611765381437266
25	88-89	-0.4087697905359704
25	90-91	-0.3794211374365801
25	92-93	-0.43449249786004884
25	94-95	-0.5145670165297531
25	96-97	-0.4731643505798857
25	98-99	-0.5167499142016112
25	100	-0.5132392760494682
26	1	0.015889277230336063
26	2	0.18730773954457192
26	3	0.033832479690566686
26	4	0.023953342508796993
26	5	0.02454917860273298
26	6	0.016591483665422402
26	7	0.01640930733709922
26	8	0.00497699957371367
26	9	0.017097329169921238
26	10-11	-0.009923782234650957
26	12-13	-0.01797223671706405
26	14-15	0.008397126099517038
26	16-17	-0.011097223330466477
26	18-19	-0.016557548416088252
26	20-21	-0.025740599566873357
26	22-23	-0.02263981165188511
26	24-25	-0.007784958866061231
26	26-27	-0.011649818018980795
26	28-29	0.007419057885712732
26	30-31	0.10545791618222466
26	32-33	0.005695755326343033
26	34-35	3.34068880505356E-5
26	36-37	0.2534340530608148
26	38-39	0.09751561552343446
26	40-41	0.07107640616500532
26	42-43	0.0377310606742256
26	44-45	0.04684123205888824
26	46-47	-0.018277326697841545
26	48-49	-0.005007455431261576
26	50-51	-0.012860136212609063
26	52-53	0.0013316111212589021
26	54-55	-0.004233154859676347
26	56-57	0.006097521397578021
26	58-59	-0.00927497304227387
26	60-61	-0.03266731772146869
26	62-63	-0.018962369137142332
26	64-65	-0.01989272074035142
26	66-67	0.29529751386376546
26	68-69	0.055629798134141595
26	70-71	0.016335900307247186
26	72-73	-0.04559283608276843
26	74-75	0.005073881111307799
26	76-77	-0.08932552274636407
26	78-79	-0.10149415664559314
26	80-81	-0.12781549519851865
26	82-83	-0.0918133081254382
26	84-85	-0.11894236784289802
26	86-87	-0.12023920461595594
26	88-89	-0.12800306650381543
26	90-91	-0.1399145738319163
26	92-93	-0.1109543453627353
26	94-95	-0.15364246682295857
26	96-97	-0.16734791913246738
26	98-99	-0.1765212383230761
26	100	-0.17534156591059258
27	1	0.005522635208563997
27	2	0.18363192211990054
27	3	0.036822627259830654
27	4	0.047618975111547
27	5	0.026240869117678756
27	6	-3.6596184875747895E-4
27	7	0.03854592722958472
27	8	0.0084054353891716
27	9	0.029607974945939475
27	10-11	0.02140639948676437
27	12-13	0.009328623907222777
27	14-15	0.020103377078463325
27	16-17	0.004568272818502805
27	18-19	0.015160445134007716
27	20-21	0.008724378691198353
27	22-23	0.0022913285021388674
27	24-25	-1.5572896079874E-4
27	26-27	0.01342541437193745
27	28-29	0.008256146897487326
27	30-31	0.0819172162103996
27	32-33	-0.03043189423016912
27	34-35	0.005787318964735277
27	36-37	0.2661210742309379
27	38-39	0.08892246157257233
27	40-41	0.039547527906591995
27	42-43	0.04843390733849873
27	44-45	0.009422195636901165
27	46-47	-0.03722485729188918
27	48-49	-0.07493874366694797
27	50-51	-0.04043269141494221
27	52-53	-0.09106035886691899
27	54-55	-0.08818683860936005
27	56-57	-0.09221159087553588
27	58-59	-0.10607585336415326
27	60-61	-0.0781940679482247
27	62-63	-0.05743247090808268
27	64-65	-0.0369144109345072
27	66-67	0.2431099101790153
27	68-69	8.80217342832168E-4
27	70-71	-0.04743557460888326
27	72-73	-0.09203511518661145
27	74-75	-0.07995413384126948
27	76-77	-0.17869654614194985
27	78-79	-0.19574980792960162
27	80-81	-0.19998514868053974
27	82-83	-0.21196574139669622
27	84-85	-0.21551356077763018
27	86-87	-0.21636829728714702
27	88-89	-0.24913051371908068
27	90-91	-0.32274289121146893
27	92-93	-0.2956967440133482
27	94-95	-0.37961102550571724
27	96-97	-0.3658762268748106
27	98-99	-0.38369867739262276
27	100	-0.44029337034292837
28	1	0.007099756611388841
28	2	0.18025930395231882
28	3	0.020652547982365377
28	4	0.028321733870456
28	5	0.029135422693705948
28	6	0.022169102264747664
28	7	0.02004477732261023
28	8	0.0082785704173034
28	9	0.0013955323546781528
28	10-11	0.014166766076520787
28	12-13	0.00806629709189366
28	14-15	-0.004509894919571877
28	16-17	3.233681471854766E-4
28	18-19	0.009763258426588095
28	20-21	-0.005233945537874263
28	22-23	-0.030310120930664652
28	24-25	-0.02191273687683548
28	26-27	-0.006795685004107099
28	28-29	-0.021143688457108567
28	30-31	0.05563558946133895
28	32-33	0.002042426175243861
28	34-35	-0.009008308018358946
28	36-37	0.2295971593381836
28	38-39	0.040575226802857856
28	40-41	0.02077289295102247
28	42-43	0.0099110387347352
28	44-45	-0.017935686801017425
28	46-47	-0.04130525825711118
28	48-49	-0.03708160377192371
28	50-51	-0.03739031436159479
28	52-53	-0.028351297053568203
28	54-55	-0.047667495242095015
28	56-57	-0.07002510458451638
28	58-59	-0.06034938122147793
28	60-61	-0.04216974322253719
28	62-63	-0.007908306034110524
28	64-65	-0.01283228878899223
28	66-67	0.25482904932949424
28	68-69	-0.04478290311777755
28	70-71	-0.08147114134125388
28	72-73	-0.09383151810911983
28	74-75	-0.1400893483354011
28	76-77	-0.2354166280860781
28	78-79	-0.2477953163611346
28	80-81	-0.332057122343997
28	82-83	-0.2979519499238137
28	84-85	-0.32828229495509476
28	86-87	-0.2814346794464342
28	88-89	-0.2890046309183347
28	90-91	-0.31786936989751524
28	92-93	-0.4417902983547819
28	94-95	-0.4517766919565105
28	96-97	-0.5541740152706893
28	98-99	-0.5677834584474084
28	100	-0.5615777032859626
29	1	0.059938322065363536
29	2	0.2078719146629453
29	3	0.0804579608904703
29	4	0.06377185190708445
29	5	0.06507860086507833
29	6	0.03553831604967428
29	7	0.05020838866499133
29	8	0.03583825076578506
29	9	0.04534682481475727
29	10-11	0.02489657800201428
29	12-13	0.04917245260604375
29	14-15	0.02449877406179013
29	16-17	0.007662955957655981
29	18-19	0.021721822727798212
29	20-21	0.008205611632362775
29	22-23	-0.003923764647467465
29	24-25	0.01221480613725845
29	26-27	0.01672197229079586
29	28-29	0.0019615430543495904
29	30-31	0.11744414920915602
29	32-33	0.04812427971700828
29	34-35	0.04964960263863105
29	36-37	0.31060784687088727
